CMDLINE C:\Python\311\python.exe Vamprior_4branch.py
MEM 1935.652344 1721046428.6296
MEM 1938.257812 1721046428.7301
MEM 1951.078125 1721046428.8310
MEM 1949.128906 1721046428.9322
MEM 1954.929688 1721046429.0328
MEM 1970.785156 1721046429.1332
MEM 1970.820312 1721046429.2335
MEM 1971.406250 1721046429.3338
MEM 1972.562500 1721046429.4344
MEM 1973.429688 1721046429.5351
MEM 1974.765625 1721046429.6358
MEM 1974.765625 1721046429.7362
MEM 1975.062500 1721046429.8370
MEM 1975.214844 1721046429.9374
MEM 1978.593750 1721046430.0385
MEM 1979.199219 1721046430.1395
MEM 1980.097656 1721046430.2401
MEM 1980.101562 1721046430.3405
MEM 1980.101562 1721046430.4412
MEM 1980.101562 1721046430.5416
MEM 1980.105469 1721046430.6425
MEM 1980.136719 1721046430.7429
MEM 1980.234375 1721046430.8437
MEM 1980.234375 1721046430.9445
MEM 1980.234375 1721046431.0452
MEM 1980.234375 1721046431.1458
MEM 1980.234375 1721046431.2464
MEM 1980.234375 1721046431.3470
MEM 1980.234375 1721046431.4475
MEM 1980.234375 1721046431.5488
MEM 1980.234375 1721046431.6493
MEM 1980.238281 1721046431.7499
MEM 1980.238281 1721046431.8503
MEM 1980.238281 1721046431.9507
MEM 1980.238281 1721046432.0513
MEM 1980.238281 1721046432.1515
MEM 1980.238281 1721046432.2523
MEM 1980.238281 1721046432.3528
MEM 1980.238281 1721046432.4533
MEM 1980.238281 1721046432.5537
MEM 1980.238281 1721046432.6539
MEM 1980.238281 1721046432.7543
MEM 1980.238281 1721046432.8549
MEM 1980.238281 1721046432.9552
MEM 1980.238281 1721046433.0560
MEM 1980.238281 1721046433.1562
MEM 1980.238281 1721046433.2568
MEM 1980.238281 1721046433.3574
MEM 1980.238281 1721046433.4577
MEM 1980.238281 1721046433.5582
MEM 1980.238281 1721046433.6586
MEM 1980.238281 1721046433.7589
MEM 1980.238281 1721046433.8594
MEM 1980.238281 1721046433.9597
MEM 1980.238281 1721046434.0605
MEM 1980.238281 1721046434.1611
MEM 1980.238281 1721046434.2616
MEM 1980.242188 1721046434.3621
MEM 1980.242188 1721046434.4624
MEM 1980.242188 1721046434.5627
MEM 1980.242188 1721046434.6632
MEM 1980.242188 1721046434.7638
MEM 1980.242188 1721046434.8642
MEM 1980.242188 1721046434.9651
MEM 1980.242188 1721046435.0655
MEM 1980.242188 1721046435.1659
MEM 1980.242188 1721046435.2665
MEM 1980.242188 1721046435.3670
MEM 1980.242188 1721046435.4675
MEM 1980.242188 1721046435.5679
MEM 1980.242188 1721046435.6683
MEM 1980.242188 1721046435.7687
MEM 1980.242188 1721046435.8693
MEM 1980.242188 1721046435.9695
MEM 1980.242188 1721046436.0701
MEM 1980.242188 1721046436.1710
MEM 1980.242188 1721046436.2714
MEM 1980.242188 1721046436.3720
MEM 1980.242188 1721046436.4723
MEM 1980.242188 1721046436.5725
MEM 1980.242188 1721046436.6730
MEM 1980.242188 1721046436.7734
MEM 1980.242188 1721046436.8737
MEM 1980.250000 1721046436.9740
MEM 1980.093750 1721046437.0742
MEM 1980.093750 1721046437.1751
MEM 1980.222656 1721046437.2758
MEM 1980.300781 1721046437.3767
MEM 1980.320312 1721046437.4774
MEM 1980.347656 1721046437.5777
MEM 1980.371094 1721046437.6785
MEM 1981.570312 1721046437.7791
MEM 1982.328125 1721046437.8967
MEM 1982.328125 1721046437.9994
MEM 1982.335938 1721046438.1009
MEM 1982.335938 1721046438.2064
MEM 1982.335938 1721046438.3291
MEM 1982.335938 1721046438.4328
MEM 1982.335938 1721046438.5353
MEM 1982.335938 1721046438.6462
MEM 1982.343750 1721046438.7473
MEM 1982.500000 1721046438.8477
MEM 1982.585938 1721046438.9481
MEM 1982.722656 1721046439.0488
MEM 1982.843750 1721046439.1494
MEM 1982.910156 1721046439.2502
MEM 1983.367188 1721046439.3507
MEM 1983.500000 1721046439.4511
MEM 1983.640625 1721046439.5516
MEM 1983.683594 1721046439.6523
MEM 1984.105469 1721046439.7531
MEM 1984.105469 1721046439.8541
MEM 1984.214844 1721046439.9545
MEM 1984.250000 1721046440.0551
MEM 1984.257812 1721046440.1556
MEM 1984.269531 1721046440.2558
MEM 1984.277344 1721046440.3562
MEM 1984.285156 1721046440.4564
MEM 1984.296875 1721046440.5571
MEM 1984.304688 1721046440.6577
MEM 1984.312500 1721046440.7582
MEM 1984.320312 1721046440.8587
MEM 1984.328125 1721046440.9590
MEM 1984.335938 1721046441.0593
MEM 1984.343750 1721046441.1596
MEM 1984.351562 1721046441.2603
MEM 1984.359375 1721046441.3607
MEM 1984.429688 1721046441.4611
MEM 1984.429688 1721046441.5618
MEM 1984.429688 1721046441.6623
MEM 1984.429688 1721046441.7625
MEM 1984.429688 1721046441.8627
MEM 1984.429688 1721046441.9633
MEM 1984.429688 1721046442.0638
MEM 1984.429688 1721046442.1642
MEM 1984.492188 1721046442.2645
MEM 1984.492188 1721046442.3651
MEM 1984.492188 1721046442.4655
MEM 1984.492188 1721046442.5660
MEM 1984.492188 1721046442.6666
MEM 1984.492188 1721046442.7669
MEM 1984.492188 1721046442.8672
MEM 1984.496094 1721046442.9674
MEM 1984.558594 1721046443.0679
MEM 1984.558594 1721046443.1682
MEM 1984.558594 1721046443.2685
MEM 1984.558594 1721046443.3691
MEM 1984.558594 1721046443.4697
MEM 1984.558594 1721046443.5701
MEM 1984.558594 1721046443.6706
MEM 1984.621094 1721046443.7710
MEM 1984.621094 1721046443.8716
MEM 1984.621094 1721046443.9722
MEM 1984.621094 1721046444.0728
MEM 1984.621094 1721046444.1731
MEM 1984.621094 1721046444.2733
MEM 1984.621094 1721046444.3739
MEM 1984.621094 1721046444.4744
MEM 1984.683594 1721046444.5746
MEM 1984.683594 1721046444.6753
MEM 1984.683594 1721046444.7758
MEM 1984.683594 1721046444.8765
MEM 1984.683594 1721046444.9770
MEM 1984.683594 1721046445.0772
MEM 1984.683594 1721046445.1775
MEM 1984.683594 1721046445.2777
MEM 1984.746094 1721046445.3782
MEM 1984.746094 1721046445.4784
MEM 1984.746094 1721046445.5791
MEM 1984.695312 1721046445.6800
MEM 1984.812500 1721046445.7808
MEM 1985.050781 1721046445.8814
MEM 1985.273438 1721046445.9817
MEM 1985.625000 1721046446.0823
MEM 1985.636719 1721046446.1828
MEM 1985.652344 1721046446.2834
MEM 1985.671875 1721046446.3836
MEM 1985.742188 1721046446.4839
MEM 1985.742188 1721046446.5843
MEM 1985.742188 1721046446.6849
MEM 1985.750000 1721046446.7854
MEM 1985.757812 1721046446.8858
MEM 1985.777344 1721046446.9860
MEM 1985.796875 1721046447.0863
MEM 1985.812500 1721046447.1869
MEM 1985.835938 1721046447.2873
MEM 1985.847656 1721046447.3877
MEM 1985.921875 1721046447.4883
MEM 1985.921875 1721046447.5889
MEM 1985.921875 1721046447.6892
MEM 1985.929688 1721046447.7894
MEM 1985.949219 1721046447.8900
MEM 1985.964844 1721046447.9908
MEM 1985.980469 1721046448.0915
MEM 1985.996094 1721046448.1921
MEM 1986.019531 1721046448.2924
MEM 1986.039062 1721046448.3929
MEM 1986.054688 1721046448.4938
MEM 1986.074219 1721046448.5939
MEM 1985.933594 1721046448.6942
MEM 1986.261719 1721046448.7944
MEM 1986.609375 1721046448.8954
MEM 1986.988281 1721046448.9958
MEM 1987.281250 1721046449.0962
MEM 1987.554688 1721046449.1966
MEM 1987.882812 1721046449.2974
MEM 1988.335938 1721046449.3984
MEM 1988.511719 1721046449.4989
MEM 1988.960938 1721046449.5994
MEM 1989.320312 1721046449.7001
MEM 1989.378906 1721046449.8005
MEM 1991.140625 1721046449.9009
MEM 1991.667969 1721046450.0012
MEM 1991.914062 1721046450.1017
MEM 1992.152344 1721046450.2023
MEM 1992.441406 1721046450.3032
MEM 1992.734375 1721046450.4041
MEM 1993.031250 1721046450.5051
MEM 1993.343750 1721046450.6060
MEM 1993.648438 1721046450.7070
MEM 1993.914062 1721046450.8075
MEM 1994.203125 1721046450.9084
MEM 1994.464844 1721046451.0091
MEM 1994.683594 1721046451.1098
MEM 1994.960938 1721046451.2102
MEM 1995.226562 1721046451.3110
MEM 1995.484375 1721046451.4122
MEM 1995.824219 1721046451.5132
MEM 1996.136719 1721046451.6142
MEM 1996.457031 1721046451.7144
MEM 1996.703125 1721046451.8156
MEM 1997.000000 1721046451.9160
MEM 1997.339844 1721046452.0163
MEM 1997.660156 1721046452.1166
MEM 1997.941406 1721046452.2174
MEM 1998.253906 1721046452.3176
MEM 1998.554688 1721046452.4179
MEM 1998.800781 1721046452.5183
MEM 1999.109375 1721046452.6189
MEM 1999.410156 1721046452.7195
MEM 1999.734375 1721046452.8201
MEM 2000.074219 1721046452.9208
MEM 2000.398438 1721046453.0216
MEM 2000.734375 1721046453.1220
MEM 2001.078125 1721046453.2227
MEM 2001.457031 1721046453.3237
MEM 2001.785156 1721046453.4241
MEM 2002.039062 1721046453.5247
MEM 2002.335938 1721046453.6253
MEM 2002.457031 1721046453.7259
MEM 2005.921875 1721046453.8268
MEM 2006.187500 1721046453.9278
MEM 2006.964844 1721046454.0286
MEM 2007.722656 1721046454.1291
MEM 2008.777344 1721046454.2295
MEM 2008.777344 1721046454.3298
MEM 2008.792969 1721046454.4309
MEM 2008.847656 1721046454.5313
MEM 2008.898438 1721046454.6318
MEM 2009.953125 1721046454.7324
MEM 2027.742188 1721046454.8328
MEM 2035.542969 1721046454.9334
MEM 2036.156250 1721046455.0340
MEM 2036.875000 1721046455.1343
MEM 2037.175781 1721046455.2350
MEM 2037.488281 1721046455.3357
MEM 2037.804688 1721046455.4364
MEM 2038.093750 1721046455.5375
MEM 2038.410156 1721046455.6381
MEM 2039.035156 1721046455.7385
MEM 2039.371094 1721046455.8397
MEM 2040.328125 1721046455.9402
MEM 2040.851562 1721046456.0406
MEM 2041.160156 1721046456.1413
MEM 2041.980469 1721046456.2416
MEM 2042.652344 1721046456.3422
MEM 2043.914062 1721046456.4427
MEM 2044.824219 1721046456.5434
MEM 2045.812500 1721046456.6443
MEM 2047.339844 1721046456.7452
MEM 2048.476562 1721046456.8457
MEM 2049.414062 1721046456.9464
MEM 2050.156250 1721046457.0474
MEM 2051.820312 1721046457.1482
MEM 2052.347656 1721046457.2489
MEM 2054.269531 1721046457.3495
MEM 2055.062500 1721046457.4501
MEM 2056.148438 1721046457.5503
MEM 2057.269531 1721046457.6507
MEM 2058.628906 1721046457.7512
MEM 2059.593750 1721046457.8518
MEM 2061.007812 1721046457.9523
MEM 2062.671875 1721046458.0528
MEM 2063.972656 1721046458.1532
MEM 2064.707031 1721046458.2536
MEM 2067.253906 1721046458.3544
MEM 2074.378906 1721046458.4547
MEM 2074.734375 1721046458.5551
MEM 2075.031250 1721046458.6556
MEM 2075.886719 1721046458.7562
MEM 2076.738281 1721046458.8567
MEM 2076.816406 1721046458.9572
MEM 2076.816406 1721046459.0583
MEM 2076.878906 1721046459.1588
MEM 2076.960938 1721046459.2598
MEM 2086.511719 1721046459.3604
MEM 2108.312500 1721046459.4610
MEM 2125.949219 1721046459.5616
MEM 2135.449219 1721046459.6624
MEM 2150.328125 1721046459.7636
MEM 2167.996094 1721046459.8640
MEM 2185.222656 1721046459.9648
MEM 2190.750000 1721046460.0657
MEM 2190.750000 1721046460.1663
MEM 2190.785156 1721046460.2668
MEM 2192.367188 1721046460.3673
MEM 2192.367188 1721046460.4678
MEM 2194.046875 1721046460.5684
MEM 2195.683594 1721046460.6689
MEM 2195.687500 1721046460.7699
MEM 2195.628906 1721046460.8711
MEM 2195.628906 1721046460.9718
MEM 2195.640625 1721046461.0723
MEM 2195.640625 1721046461.1729
MEM 2202.125000 1721046461.2733
MEM 2202.835938 1721046461.3740
MEM 2203.007812 1721046461.4752
MEM 2203.105469 1721046461.5761
MEM 2203.105469 1721046461.6767
MEM 2203.105469 1721046461.7779
MEM 2203.109375 1721046461.8789
MEM 2203.109375 1721046461.9800
MEM 2203.179688 1721046462.0805
MEM 2203.324219 1721046462.1812
MEM 2203.332031 1721046462.2822
MEM 2203.332031 1721046462.3827
MEM 2203.332031 1721046462.4835
MEM 2203.332031 1721046462.5842
MEM 2203.332031 1721046462.6844
MEM 2203.332031 1721046462.7849
MEM 2203.332031 1721046462.8856
MEM 2203.332031 1721046462.9860
MEM 2203.332031 1721046463.0865
MEM 2203.332031 1721046463.1870
MEM 2203.332031 1721046463.2875
MEM 2203.332031 1721046463.3883
MEM 2203.332031 1721046463.4885
MEM 2203.332031 1721046463.5892
MEM 2203.332031 1721046463.6893
MEM 2203.332031 1721046463.7899
MEM 2203.332031 1721046463.8901
MEM 2203.332031 1721046463.9905
MEM 2203.332031 1721046464.0909
MEM 2203.332031 1721046464.1912
MEM 2203.332031 1721046464.2917
MEM 2203.332031 1721046464.3922
MEM 2203.332031 1721046464.4927
MEM 2203.332031 1721046464.5929
MEM 2203.332031 1721046464.6931
MEM 2203.332031 1721046464.7935
MEM 2203.332031 1721046464.8940
MEM 2203.332031 1721046464.9943
MEM 2203.332031 1721046465.0951
MEM 2203.332031 1721046465.1955
MEM 2203.332031 1721046465.2960
MEM 2203.332031 1721046465.3966
MEM 2203.332031 1721046465.4969
MEM 2203.332031 1721046465.5976
MEM 2203.332031 1721046465.6980
MEM 2203.332031 1721046465.7986
MEM 2203.332031 1721046465.8989
MEM 2203.332031 1721046465.9994
MEM 2203.332031 1721046466.1004
MEM 2203.332031 1721046466.2014
MEM 2203.332031 1721046466.3019
MEM 2203.332031 1721046466.4025
MEM 2203.332031 1721046466.5028
MEM 2203.332031 1721046466.6030
MEM 2203.332031 1721046466.7035
MEM 2203.332031 1721046466.8037
MEM 2203.332031 1721046466.9040
MEM 2203.332031 1721046467.0046
MEM 2203.332031 1721046467.1049
MEM 2203.332031 1721046467.2051
MEM 2203.332031 1721046467.3054
MEM 2203.332031 1721046467.4060
MEM 2203.332031 1721046467.5061
MEM 2203.394531 1721046467.6064
MEM 2203.394531 1721046467.7066
MEM 2203.394531 1721046467.8073
MEM 2203.394531 1721046467.9075
MEM 2203.398438 1721046468.0083
MEM 2203.398438 1721046468.1090
MEM 2203.406250 1721046468.2098
MEM 2203.417969 1721046468.3101
MEM 2203.429688 1721046468.4106
MEM 2203.437500 1721046468.5108
MEM 2203.449219 1721046468.6115
MEM 2203.261719 1721046468.7123
MEM 2203.464844 1721046468.8134
MEM 2204.128906 1721046468.9142
MEM 2204.226562 1721046469.0151
MEM 2204.308594 1721046469.1157
MEM 2204.382812 1721046469.2161
MEM 2204.437500 1721046469.3168
MEM 2206.613281 1721046469.4243
MEM 2206.613281 1721046469.5306
MEM 2206.613281 1721046469.6317
MEM 2206.613281 1721046469.7454
MEM 2206.613281 1721046469.8496
MEM 2206.613281 1721046469.9523
MEM 2206.613281 1721046470.0600
MEM 2206.613281 1721046470.1610
MEM 2206.613281 1721046470.2621
MEM 2206.613281 1721046470.3623
MEM 2206.613281 1721046470.4628
MEM 2206.613281 1721046470.5636
MEM 2206.613281 1721046470.6645
MEM 2206.613281 1721046470.7648
MEM 2206.613281 1721046470.8657
MEM 2206.613281 1721046470.9658
MEM 2206.613281 1721046471.0662
MEM 2206.613281 1721046471.1669
MEM 2206.589844 1721046471.2673
MEM 2153.328125 1721046471.3677
MEM 2153.328125 1721046471.4681
MEM 2153.328125 1721046471.5692
MEM 2153.328125 1721046471.6702
MEM 2153.328125 1721046471.7710
MEM 2153.328125 1721046471.8718
MEM 2153.328125 1721046471.9723
MEM 2153.328125 1721046472.0732
MEM 2153.328125 1721046472.1736
MEM 2153.328125 1721046472.2747
MEM 2153.328125 1721046472.3759
MEM 2153.328125 1721046472.4767
MEM 2153.328125 1721046472.5777
MEM 2153.343750 1721046472.6785
MEM 2153.445312 1721046472.7790
MEM 2153.445312 1721046472.8793
MEM 2153.445312 1721046472.9801
MEM 2153.445312 1721046473.0809
MEM 2153.445312 1721046473.1814
MEM 2153.445312 1721046473.2820
MEM 2153.445312 1721046473.3824
MEM 2153.445312 1721046473.4829
MEM 2153.445312 1721046473.5834
MEM 2153.445312 1721046473.6841
MEM 2153.449219 1721046473.7845
MEM 2153.449219 1721046473.8850
MEM 2153.472656 1721046473.9854
MEM 2149.468750 1721046474.0860
MEM 2061.894531 1721046474.1870
MEM 2061.894531 1721046474.2880
MEM 2061.894531 1721046474.3890
MEM 2061.894531 1721046474.4901
MEM 2061.894531 1721046474.5905
MEM 2061.894531 1721046474.6910
MEM 2061.894531 1721046474.7918
MEM 2061.894531 1721046474.8926
MEM 2061.894531 1721046474.9935
MEM 1998.464844 1721046475.1007
MEM 1188.460938 1721046475.2052
MEM 507.789062 1721046475.3126
